date,open,high,low,close,volume,ROC,SMA,RSI,Real Middle Band,Real Lower Band,Real Upper Band
2023-07-21 12:00:00,346.37,346.61,345.56,345.64,570209.0,-1.1469,348.0147,37.8979,348.0147,345.38764332311024,350.64175667688977
2023-07-21 12:15:00,345.62,345.99,344.96,345.015,671447.0,-1.173,347.81,35.5957,347.81,345.2328630056427,350.3871369943573
2023-07-21 12:30:00,345.04,345.84,344.98,345.5,1099811.0,-0.9006,347.653,38.6404,347.653,343.56857971660287,351.73742028339717
2023-07-21 12:45:00,345.485,346.09,345.18,345.77,828272.0,-0.7862,347.516,40.2944,347.516,343.430167410183,351.60183258981704
2023-07-21 13:00:00,345.73,346.97,345.61,346.36,641408.0,-0.8303,347.371,43.7803,347.371,342.992074480912,351.749925519088
2023-07-21 13:15:00,346.37,346.68,345.83,346.29,645127.0,-0.9751,347.2005,43.4633,347.2005,342.8872475074726,351.5137524925274
2023-07-21 13:30:00,346.26,347.25,346.17,346.36,822271.0,-0.9211,347.0395,43.8909,347.0395,342.7957487299475,351.28325127005246
2023-07-21 13:45:00,346.33,346.45,345.83,346.19,615584.0,-0.8364,346.8935,43.0585,346.8935,342.7596003019646,351.0273996980354
2023-07-21 14:00:00,346.185,346.245,344.85,344.94,647532.0,-1.3414,346.659,37.547,346.659,342.6017749321205,350.71622506787946
2023-07-21 14:15:00,344.93,345.45,344.75,345.055,748371.0,-1.1842,346.4522,38.3117,346.4522,342.4185616883504,350.4858383116496
2023-07-21 14:30:00,345.052,345.07,344.49,344.71,1428446.0,-1.3592,346.2147,36.8855,346.2147,342.1932556782772,350.2361443217228
2023-07-21 14:45:00,344.705,345.41,343.99,344.16,947854.0,-1.0082,346.0395,34.7168,346.0395,342.019744524621,350.05925547537896
2023-07-21 15:00:00,344.16,344.33,342.55,342.65,1498801.0,-1.407,345.795,29.6746,345.795,341.769733434424,349.82026656557605
2023-07-21 15:15:00,342.65,343.27,342.47,342.64,1311988.0,-1.0183,345.6187,29.6446,345.6187,341.57200887605705,349.6653911239429
2023-07-21 15:30:00,342.65,342.75,341.2,341.975,2242554.0,-1.445,345.368,27.6845,345.368,341.32831075829387,349.4076892417061
2023-07-21 15:45:00,341.955,346.01,339.83,343.77,8348070.0,-0.948,345.2035,39.1215,345.2035,341.32327653097724,349.0837234690228
2023-07-21 16:00:00,343.78,344.54,341.17,344.29,59106657.0,-0.9138,345.0448,41.9225,345.0448,341.218335900745,348.87126409925503
2023-07-21 16:15:00,343.77,344.44,343.77,344.13,40971.0,-0.8757,344.8928,41.307,344.8928,341.1268946717313,348.65870532826875
2023-07-21 16:30:00,344.24,344.84,343.77,344.71,1645675.0,-0.3815,344.8268,44.4209,344.8268,341.06664237064155,348.58695762935844
2023-07-21 16:45:00,344.74,344.8,344.1,344.14,20156.0,-0.6467,344.7148,42.1097,344.7148,340.9479924393737,348.48160756062634
2023-07-21 17:00:00,344.11,344.35,343.77,344.3,17875.0,-0.3877,344.6478,42.9862,344.6478,340.8925890217474,348.4030109782526
2023-07-21 17:15:00,344.3,366.946,343.77,344.49,21392.0,-0.1522,344.6215,44.0452,344.6215,340.89835966748063,348.3446403325194
2023-07-21 17:30:00,344.49,344.75,343.77,344.67,13920.0,-0.2402,344.58,45.0627,344.58,342.28692672349445,346.8730732765055
2023-07-21 17:45:00,344.64,344.67,334.479,344.65,2064.0,-0.3239,344.524,44.9671,344.524,342.24873617519285,346.79926382480716
2023-07-21 18:00:00,344.62,345.2,344.27,344.95,20768.0,-0.4071,344.4535,46.7516,344.4535,343.1558233086467,345.75117669135335
2023-07-21 18:15:00,344.95,345.0,344.35,344.7,11304.0,-0.4592,344.374,45.4586,344.374,343.10955393171207,345.638446068288
2023-07-21 18:30:00,344.62,344.8,344.51,344.7,2825.0,-0.4793,344.291,45.4586,344.291,343.07051428518133,345.51148571481866
2023-07-21 18:45:00,344.69,344.8,344.51,344.7,2039.0,-0.4304,344.2165,45.4586,344.2165,343.0336224005994,345.39937759940057
2023-07-21 19:00:00,344.6,344.79,344.51,344.58,1954.0,-0.1044,344.1985,44.7654,344.1985,343.0847289441403,345.31227105585975
2023-07-21 19:15:00,344.65,344.7,344.58,344.69,2152.0,-0.1058,344.1803,45.5663,344.1803,343.17962443873864,345.18097556126133
2023-07-21 19:30:00,344.69,344.75,344.62,344.66,1909.0,-0.0145,344.1778,45.3774,344.1778,343.3217896705246,345.0338103294754
2023-07-21 19:45:00,344.64,344.94,344.62,344.9,9388.0,0.215,344.2148,47.2198,344.2148,343.5448345649452,344.8847654350549
2023-07-24 04:00:00,345.71,346.88,344.01,346.85,8823.0,1.2257,344.4248,59.0368,344.4248,343.8911664222716,344.9584335777284
2023-07-24 04:15:00,346.9,346.95,345.77,345.96,3475.0,0.9689,344.5908,53.3033,344.5908,343.9784368810653,345.2031631189347
2023-07-24 04:30:00,345.94,346.44,345.76,345.83,4886.0,1.1273,344.7835,52.5191,344.7835,344.18275982889907,345.38424017110094
2023-07-24 04:45:00,345.92,345.99,345.8,345.8,3109.0,0.5905,344.885,52.332,344.885,344.2059515335108,345.56404846648917
2023-07-24 05:00:00,345.82,346.0,345.64,345.98,7087.0,0.4909,344.9695,53.3806,344.9695,343.76403792268604,346.1749620773139
2023-07-24 05:15:00,345.83,346.25,345.77,346.2,3621.0,0.6015,345.073,54.6636,345.073,343.74930673905084,346.3966932609491
2023-07-24 05:30:00,346.17,346.24,346.13,346.15,2849.0,0.4177,345.145,54.3061,345.145,343.84109540272686,346.4489045972731
2023-07-24 05:45:00,346.13,346.2,345.99,345.99,1871.0,0.5376,345.2375,53.1353,345.2375,343.9594193959812,346.51558060401885
2023-07-24 06:00:00,346.05,346.32,345.92,346.11,4285.0,0.5257,345.328,53.9196,345.328,343.9932198569166,346.66278014308335
2023-07-24 06:15:00,346.18,346.25,345.67,345.68,3414.0,0.3454,345.3875,50.7182,345.3875,344.0798514023518,346.6951485976482
2023-07-24 06:30:00,345.68,345.8,345.57,345.8,3147.0,0.3278,345.444,51.563,345.444,344.1507104316654,346.73728956833463
2023-07-24 06:45:00,345.87,345.9,345.44,345.44,4444.0,0.2292,345.4835,48.915,345.4835,344.05777691026054,346.90922308973944
2023-07-24 07:00:00,345.44,345.95,345.22,345.9,22478.0,0.2754,345.531,52.2156,345.531,344.02312447968774,347.0388755203123
2023-07-24 07:15:00,345.9,346.2,345.6,346.14,12704.0,0.4178,345.603,53.8531,345.603,344.09456609777266,347.11143390222736
2023-07-24 07:30:00,346.15,346.46,346.11,346.24,15734.0,0.4468,345.68,54.5364,345.68,344.1825867278655,347.1774132721345
2023-07-24 07:45:00,346.26,346.43,346.02,346.16,14587.0,0.4236,345.753,53.8648,345.753,344.34089700855696,347.165102991443
2023-07-24 08:00:00,345.45,346.94,343.71,345.6,58628.0,0.296,345.804,49.3834,345.804,344.4623148437719,347.14568515622807
2023-07-24 08:15:00,345.6,345.92,345.5,345.79,12392.0,0.3191,345.859,50.8439,345.859,344.5254007826644,347.19259921733556
2023-07-24 08:30:00,345.79,346.0,345.58,345.68,18158.0,0.2959,345.91,49.9653,345.91,344.6560808218921,347.16391917810796
2023-07-24 08:45:00,345.66,346.11,343.77,346.0,27335.0,0.3189,345.965,52.48,345.965,344.7888467518551,347.14115324814486
2023-07-24 09:00:00,345.95,346.11,343.77,345.776,22743.0,-0.3096,345.9113,50.6059,345.9113,344.67307406478847,347.1495259352115
2023-07-24 09:15:00,345.66,346.0,344.79,345.87,100242.0,-0.026,345.9068,51.373,345.9068,344.637683324656,347.17591667534396
2023-07-24 09:30:00,345.85,346.92,343.592,344.725,2427950.0,-0.3195,345.8516,42.8423,345.8516,344.6279329720527,347.07526702794735
2023-07-24 09:45:00,344.68,344.74,342.31,343.58,1610635.0,-0.642,345.7406,36.4679,345.7406,344.52764279062416,346.9535572093758
2023-07-24 10:00:00,343.575,344.97,343.33,344.92,1093191.0,-0.3064,345.6876,46.309,345.6876,344.5963148174417,346.77888518255827
2023-07-24 10:15:00,344.89,346.2,344.8,345.802,988857.0,-0.115,345.6677,51.5127,345.6677,344.5870272379314,346.74837276206864
2023-07-24 10:30:00,345.8,346.49,344.507,344.76,976103.0,-0.4016,345.5982,45.9718,345.5982,344.5816568962237,346.61474310377633
2023-07-24 10:45:00,344.75,345.03,344.02,344.32,756747.0,-0.4827,345.5147,43.8741,345.5147,344.5294947172864,346.4999052827136
2023-07-24 11:00:00,344.33,345.66,343.855,345.52,735862.0,-0.1705,345.4852,50.3747,345.4852,344.4973954291768,346.47300457082326
2023-07-24 11:15:00,345.5,346.24,344.51,344.51,1845372.0,-0.3385,345.4267,45.6866,345.4267,344.4174208269826,346.43597917301736
2023-07-24 11:30:00,344.5,344.54,343.29,343.94,745614.0,-0.5379,345.3337,43.2931,345.3337,344.2729359015887,346.39446409841133
2023-07-24 11:45:00,343.98,344.3,343.793,344.15,604904.0,-0.3734,345.2692,44.4223,345.2692,344.21936193731693,346.3190380626831
2023-07-24 12:00:00,344.17,345.03,344.03,344.752,604756.0,-0.3319,345.2118,47.5725,345.2118,344.05316314668585,346.3704368533141
2023-07-24 12:15:00,344.78,344.92,343.642,344.26,428794.0,-0.5431,345.1178,45.3607,345.1178,343.8649845139575,346.3706154860425
2023-07-24 12:30:00,344.26,344.63,344.09,344.21,326979.0,-0.5863,345.0163,45.1362,345.0163,343.6602578147604,346.3723421852396
2023-07-24 12:45:00,344.21,344.21,343.82,343.911,400277.0,-0.6497,344.9038,43.7725,344.9038,343.542318548976,346.26528145102395
2023-07-24 13:00:00,343.905,344.65,343.685,344.488,468700.0,-0.3218,344.8482,47.0237,344.8482,343.5416648938558,346.15473510614424
2023-07-24 13:15:00,344.48,344.94,344.23,344.94,428492.0,-0.2458,344.8057,49.4347,344.8057,343.5419641871659,346.0694358128341
2023-07-24 13:30:00,344.94,345.4,344.76,345.3,427802.0,-0.1099,344.7867,51.2931,344.7867,343.52744378447625,346.04595621552374
2023-07-24 13:45:00,345.297,346.01,345.298,345.888,1673347.0,-0.0324,344.7811,54.188,344.7811,343.50127686027844,346.0609231397215
2023-07-24 14:00:00,345.89,346.23,345.05,345.235,723135.0,-0.1565,344.7541,50.6677,344.7541,343.4563932422151,346.0518067577849
2023-07-24 14:15:00,345.22,345.41,344.865,345.085,492571.0,-0.227,344.7148,49.8841,344.7148,343.37656324266817,346.0530367573319
2023-07-24 14:30:00,345.12,345.12,344.11,344.355,728015.0,-0.1073,344.6963,46.2221,344.6963,343.3209053776418,346.0716946223582
2023-07-24 14:45:00,344.34,344.83,344.175,344.75,429024.0,0.3405,344.7548,48.3805,344.7548,343.43620545362194,346.07339454637804
2023-07-24 15:00:00,344.77,345.15,344.51,344.62,441008.0,-0.087,344.7398,47.717,344.7398,343.49507197175956,345.98452802824045
2023-07-24 15:15:00,344.62,344.72,344.11,344.175,494678.0,-0.4705,344.6585,45.4702,344.6585,343.37962790741244,345.93737209258757
2023-07-24 15:30:00,344.186,344.64,344.15,344.539,690369.0,-0.0641,344.6474,47.5948,344.6474,343.353676628281,345.941123371719
2023-07-24 15:45:00,344.56,345.26,344.3,345.16,1456896.0,0.244,344.6894,51.0218,344.6894,343.4770028288786,345.90179717112136
2023-07-24 16:00:00,345.16,345.6,345.0,345.11,5629618.0,-0.1187,344.6689,50.7406,344.6689,343.49121091585886,345.84658908414116
2023-07-24 16:15:00,345.25,345.7,345.11,345.7,70733.0,0.3454,344.7284,53.897,344.7284,343.5040150129765,345.95278498702356
2023-07-24 16:30:00,345.58,349.185,341.335,345.92,12438.0,0.5757,344.8274,55.028,344.8274,343.5278249007643,346.1269750992357
2023-07-24 16:45:00,345.925,346.25,345.9,346.24,15391.0,0.6073,344.9319,56.6561,344.9319,343.6061240934673,346.25767590653265
2023-07-24 17:00:00,346.25,346.67,345.11,346.21,33940.0,0.4229,345.0048,56.4544,345.0048,343.57128328388023,346.43831671611974
2023-07-24 17:15:00,346.21,349.22,343.81,346.0,933270.0,0.5054,345.0918,55.0114,345.0918,343.52805191602636,346.6555480839736
2023-07-24 17:30:00,345.98,346.0,345.77,345.98,7593.0,0.5142,345.1803,54.8708,345.1803,343.53670530886495,346.823894691135
2023-07-24 17:45:00,345.98,346.15,345.9,346.1,4817.0,0.6365,345.2898,55.5877,345.2898,343.6579129210171,346.9216870789829
2023-07-24 18:00:00,346.1,346.15,345.77,346.0,7166.0,0.4389,345.3654,54.8238,345.3654,343.74001065394464,346.9907893460554
2023-07-24 18:15:00,346.0,346.15,345.77,345.95,2492.0,0.2928,345.4159,54.43,345.4159,343.8024865251307,347.02931347486935
2023-07-24 18:30:00,345.95,346.07,345.82,345.99,2849.0,0.1998,345.4504,54.704,345.4504,343.8653979615338,347.0354020384662
2023-07-24 18:45:00,345.82,346.07,345.82,346.07,3431.0,0.0526,345.4595,55.2701,345.4595,343.9375554144152,346.98144458558477
2023-07-24 19:00:00,346.0,346.25,346.0,346.25,6944.0,0.294,345.5102,56.5559,345.5102,344.07992893422596,346.94047106577403
2023-07-24 19:15:00,346.22,346.41,346.05,346.4,4562.0,0.3811,345.576,57.6245,345.576,344.26550208116373,346.8864979188363
2023-07-24 19:30:00,346.38,346.41,346.0,346.08,6146.0,0.5009,345.6622,54.6082,345.6622,344.4784751327458,346.84592486725415
2023-07-24 19:45:00,346.0,346.3,345.78,346.3,14454.0,0.4496,345.7397,56.2649,345.7397,344.68568822650536,346.7937117734947
2023-07-25 04:00:00,347.0,347.45,346.0,347.28,13082.0,0.7719,345.8727,62.656,345.8727,345.06248711918903,346.682912880811
2023-07-25 04:15:00,347.28,347.67,347.2,347.53,3358.0,0.9748,346.0405,64.066,346.0405,345.3198816820362,346.7611183179638
2023-07-25 04:30:00,347.5,347.6,347.01,347.15,11279.0,0.7578,346.171,60.4161,346.171,345.4251643879614,346.9168356120386
2023-07-25 04:45:00,347.09,347.4,347.02,347.24,4314.0,0.6026,346.275,60.9704,346.275,345.3907823030363,347.15921769696365
2023-07-25 05:00:00,347.26,347.7,347.22,347.65,13572.0,0.736,346.402,63.4266,346.402,345.55787174281926,347.2461282571807
2023-07-25 05:15:00,347.6,347.79,347.5,347.7,3522.0,0.5785,346.502,63.7197,346.502,345.6331544932665,347.37084550673353
2023-07-25 05:30:00,347.7,347.76,347.5,347.65,4528.0,0.5001,346.5885,63.1867,346.5885,345.64324314270294,347.5337568572971
2023-07-25 05:45:00,347.65,348.04,347.5,348.01,13547.0,0.5112,346.677,65.3814,346.677,345.5909065660267,347.7630934339733
2023-07-25 06:00:00,348.0,348.89,347.82,347.89,14505.0,0.4853,346.761,64.0417,346.761,345.4980277329568,348.02397226704323
2023-07-25 06:15:00,347.88,348.5,347.67,347.7,12102.0,0.4913,346.846,61.927,346.846,345.55185539146953,348.1401446085305
2023-07-25 06:30:00,347.66,347.81,347.48,347.8,10406.0,0.526,346.937,62.611,346.937,345.65369400851216,348.22030599148786
2023-07-25 06:45:00,347.81,347.89,347.61,347.85,5023.0,0.5056,347.0245,62.9612,347.0245,345.7033898612218,348.34561013877817
2023-07-25 07:00:00,347.73,348.23,347.67,348.15,24019.0,0.6214,347.132,65.0301,347.132,345.71090205573176,348.55309794426825
2023-07-25 07:15:00,348.11,348.24,348.0,348.17,9739.0,0.6417,347.243,65.1666,347.243,345.6817616536157,348.8042383463843
2023-07-25 07:30:00,348.18,348.2,348.0,348.15,22265.0,0.6243,347.351,64.8999,347.351,345.7402594112036,348.9617405887964
2023-07-25 07:45:00,348.11,348.2,348.06,348.16,14783.0,0.6039,347.4555,64.9753,347.4555,345.71475767802053,349.1962423219794
2023-07-25 08:00:00,346.85,350.0,345.11,348.22,99712.0,0.569,347.554,65.4445,347.554,345.54717003754763,349.5608299624523
2023-07-25 08:15:00,348.275,348.5,345.11,348.47,58351.0,0.5976,347.6575,67.3619,347.6575,345.3588641177323,349.95613588226774
2023-07-25 08:30:00,348.469,348.69,348.22,348.43,23999.0,0.679,347.775,66.7382,347.775,345.1982333656947,350.35176663430525
2023-07-25 08:45:00,348.45,348.52,348.14,348.34,20723.0,0.5891,347.877,65.3061,347.877,345.0527851837008,350.7012148162992
2023-07-25 09:00:00,348.35,348.49,348.0,348.1,45388.0,0.2361,347.918,61.5959,347.918,344.94586389142387,350.89013610857614
2023-07-25 09:15:00,348.05,348.16,346.67,347.0,126403.0,-0.1525,347.8915,48.3447,347.8915,344.70791164409854,351.07508835590147
2023-07-25 09:30:00,347.11,347.46,345.07,347.38,2238409.0,0.0663,347.903,52.0925,347.903,344.57855093849815,351.2274490615019
2023-07-25 09:45:00,347.35,348.32,346.8,347.9,1684745.0,0.1901,347.936,56.6255,347.936,344.57570349471126,351.2962965052887
2023-07-25 10:00:00,347.88,347.99,346.4,347.45,1044279.0,-0.0575,347.926,52.1321,347.926,344.5261136484501,351.32588635154985
2023-07-25 10:15:00,347.45,347.68,346.48,346.75,1056737.0,-0.2732,347.8785,46.1372,347.8785,344.4897360313776,351.26726396862233
2023-07-25 10:30:00,346.74,347.13,346.21,346.39,763821.0,-0.3624,347.8155,43.4334,347.8155,344.5286674686967,351.10233253130326
2023-07-25 10:45:00,346.38,346.81,345.85,346.14,898077.0,-0.5373,347.722,41.6492,347.722,344.7052972680352,350.73870273196474
2023-07-25 11:00:00,346.19,347.11,346.116,347.025,640254.0,-0.2486,347.6788,49.3955,347.6788,345.06958940845044,350.2880105915496
2023-07-25 11:15:00,347.05,347.84,346.91,347.41,882598.0,-0.0834,347.6643,52.2955,347.6643,344.5976543946277,350.73094560537237
2023-07-25 11:30:00,347.414,348.92,347.25,348.59,1008718.0,0.2271,347.7038,59.7392,347.7038,344.6532006831843,350.7543993168157
2023-07-25 11:45:00,348.6,349.25,348.43,348.57,865433.0,0.207,347.7398,59.5733,347.7398,344.7391629947342,350.7404370052658
2023-07-25 12:00:00,348.6,349.96,348.55,348.795,1148613.0,0.1853,347.772,60.8601,347.772,344.7459150872193,350.79808491278067
2023-07-25 12:15:00,348.77,348.99,348.2,348.788,883409.0,0.1775,347.8029,60.7967,347.8029,344.5669036542586,351.0388963457414
2023-07-25 12:30:00,348.77,349.6,348.49,349.558,707684.0,0.4044,347.8733,65.0148,347.8733,344.4877850238486,351.25881497615137
2023-07-25 12:45:00,349.58,350.41,349.42,350.176,950364.0,0.579,347.9741,67.9301,347.9741,344.56200970482894,351.3861902951711
2023-07-25 13:00:00,350.15,350.73,349.92,350.42,890199.0,0.6318,348.0841,69.0035,348.0841,344.64758115145054,351.5206188485494
2023-07-25 13:15:00,350.418,350.9,350.38,350.79,628659.0,0.6658,348.2001,70.5756,348.2001,343.64838203939127,352.7518179606088
2023-07-25 13:30:00,350.82,351.13,350.4,350.66,802522.0,0.64,348.3116,69.2761,348.3116,341.28685862489704,355.33634137510296
2023-07-25 13:45:00,350.64,350.64,349.98,350.35,567362.0,0.577,348.4121,66.2158,348.4121,340.02213154025554,356.8020684597445
2023-07-25 14:00:00,350.36,351.359,350.25,351.15,785019.0,0.8762,348.5646,69.8356,348.5646,339.35934246107973,357.76985753892023
2023-07-25 14:15:00,351.16,351.62,350.745,350.78,915712.0,1.0893,348.7536,66.3734,348.7536,338.8981345082231,358.6090654917769
2023-07-25 14:30:00,350.79,351.42,350.78,351.4,678560.0,1.1572,348.9546,69.0774,348.9546,338.5812320933713,359.32796790662877
2023-07-25 14:45:00,351.415,351.463,350.32,350.354,783767.0,0.7054,349.0773,60.4454,349.0773,338.3558288259663,359.7987711740337
2023-07-25 15:00:00,350.33,351.31,350.19,351.269,972016.0,1.0992,349.2683,64.5271,349.2683,338.32671360599346,360.20988639400656
2023-07-25 15:15:00,351.27,351.3,350.58,350.77,912687.0,1.1593,349.4693,60.9184,349.4693,338.5574271789336,360.38117282106634
2023-07-25 15:30:00,350.75,350.918,349.97,350.11,1160724.0,1.0739,349.6553,56.5179,349.6553,338.85766964398044,360.4529303560196
2023-07-25 15:45:00,350.08,351.89,349.62,350.95,4335932.0,1.3896,349.8958,60.3546,349.8958,339.21615764643894,360.5754423535611
2023-07-25 16:00:00,350.97,351.5,338.06,345.9,8079306.0,-0.3242,349.8395,38.7287,349.8395,339.5018786053936,360.1771213946064
2023-07-25 16:15:00,346.0,350.98,344.0,347.479,921550.0,0.0199,349.843,45.1923,349.843,339.33724176471657,360.34875823528347
2023-07-25 16:30:00,347.5,350.98,347.0,348.5,437210.0,-0.0258,349.8385,48.8639,349.8385,339.54840027412735,360.1285997258727
2023-07-25 16:45:00,348.5,350.98,345.66,348.7,522164.0,0.0373,349.845,49.5607,349.845,340.1353100624069,359.55468993759314
2023-07-25 17:00:00,348.5,349.38,345.11,347.0,346921.0,-0.5146,349.7552,44.1753,349.7552,340.7258321985022,358.7845678014978
2023-07-25 17:15:00,347.1,350.98,343.645,347.19,223474.0,-0.4582,349.6753,44.8799,349.6753,341.2693938839665,358.0812061160335
2023-07-25 17:30:00,347.21,351.5,345.15,349.16,539208.0,-0.1139,349.6554,51.554,349.6554,342.0463827962469,357.26441720375306
2023-07-25 17:45:00,349.3,354.9,348.0,348.85,925130.0,-0.3787,349.5891,50.5404,349.5891,343.4002190158274,355.77798098417253
2023-07-25 18:00:00,349.62,353.79,337.05,337.76,2028976.0,-3.6128,348.9561,29.0392,348.9561,346.330594512608,351.581605487392
2023-07-25 18:15:00,337.9,338.99,335.0,337.35,801139.0,-3.8314,348.2841,28.5663,348.2841,346.87883354798157,349.6893664520185
2023-07-25 18:30:00,337.31,339.0,336.5,338.35,330182.0,-3.5105,347.6686,31.4333,347.6686,346.1739664807975,349.16323351920255
2023-07-25 18:45:00,338.37,339.69,338.2,339.02,189337.0,-3.2339,347.1021,33.3207,347.1021,345.57788688693694,348.6263131130631
2023-07-25 19:00:00,339.02,339.48,337.9,338.0,141720.0,-3.7448,346.4446,31.9129,346.4446,344.94498215394424,347.9442178460557
2023-07-25 19:15:00,338.12,338.5,337.2,338.22,136685.0,-3.5806,345.8166,32.5598,345.8166,343.50351444271524,348.12968555728474
2023-07-25 19:30:00,338.0,338.2,337.31,337.63,64736.0,-3.9186,345.1281,31.7094,345.1281,342.7969556884725,347.4592443115275
2023-07-25 19:45:00,337.62,338.1,337.06,338.0,106074.0,-3.5261,344.5104,32.8669,344.5104,342.1682752087028,346.8525247912972
2023-07-26 04:00:00,337.78,340.0,336.75,337.88,69160.0,-3.8116,343.841,32.6778,343.841,341.51240169662594,346.1695983033741
2023-07-26 04:15:00,337.89,338.4,337.0,337.38,30210.0,-3.8173,343.1715,31.8735,343.1715,340.71809565796957,345.6249043420304
2023-07-26 04:30:00,337.3,337.44,336.38,336.6,22650.0,-3.8588,342.496,30.6353,342.496,339.7833257406348,345.2086742593652
2023-07-26 04:45:00,336.6,337.18,335.82,336.2,24480.0,-4.2029,341.7585,30.0061,341.7585,339.0343429736727,344.48265702632733
2023-07-26 05:00:00,336.11,337.19,336.04,336.58,25689.0,-2.6944,341.2925,31.4148,341.2925,338.66353080459226,343.9214691954078
2023-07-26 05:15:00,336.55,337.99,336.5,337.7,25743.0,-2.8143,340.8035,35.4456,340.8035,338.41451227951086,343.1924877204891
2023-07-26 05:30:00,337.79,338.3,337.7,337.95,26376.0,-3.0273,340.276,36.3249,340.276,337.81055076534767,342.74144923465235
2023-07-26 05:45:00,337.95,338.15,337.85,338.08,5775.0,-3.0456,339.745,36.7961,339.745,336.998032732555,342.49196726744503
2023-07-26 06:00:00,338.02,338.9,338.02,338.63,21057.0,-2.4121,339.3265,38.8127,339.3265,336.04426120853395,342.60873879146607
2023-07-26 06:15:00,338.6,339.0,337.85,338.25,28346.0,-2.575,338.8795,37.9325,338.8795,335.1819831061763,342.5770168938237
2023-07-26 06:30:00,338.3,339.2,337.8,337.93,22158.0,-3.2163,338.318,37.185,338.318,334.47208042479525,342.1639195752047
2023-07-26 06:45:00,337.86,338.38,337.8,337.96,13589.0,-3.1217,337.7735,37.3069,337.7735,333.8570737027851,341.6899262972149
2023-07-26 07:00:00,338.01,339.45,338.0,339.09,69252.0,0.3938,337.84,41.7868,337.84,333.8535416794457,341.82645832055425
2023-07-26 07:15:00,339.05,339.8,339.0,339.0,81065.0,0.4891,337.9225,41.5379,337.9225,333.859883408781,341.985116591219
2023-07-26 07:30:00,339.03,339.09,338.1,338.69,86961.0,0.1005,337.9395,40.66,337.9395,333.7187565822088,342.1602434177912
2023-07-26 07:45:00,338.64,339.0,338.34,338.97,44409.0,-0.0147,337.937,41.829,337.937,333.4977427444127,342.37625725558735
2023-07-26 08:00:00,338.02,350.98,336.05,338.75,276142.0,0.2219,337.9745,41.1584,337.9745,333.3810333634041,342.5679666365959
2023-07-26 08:15:00,338.808,339.68,338.32,338.52,145583.0,0.0887,337.9895,40.4449,337.9895,333.73139829022836,342.2476017097717
2023-07-26 08:30:00,338.55,339.6,338.53,338.7,118245.0,0.3169,338.043,41.2834,338.043,333.71488245665546,342.37111754334455
2023-07-26 08:45:00,338.68,338.91,337.81,338.4,143122.0,0.1183,338.063,40.2882,338.063,333.6847984952293,342.4412015047707
2023-07-26 09:00:00,338.4,341.4,338.38,340.3,391906.0,0.7162,338.184,48.5559,338.184,333.748521580028,342.61947841997204
2023-07-26 09:15:00,340.34,342.0,340.01,341.42,343406.0,1.1975,338.386,52.626,338.386,334.16911975632735,342.6028802436727
2023-07-26 09:30:00,341.44,344.67,337.1,339.978,7674721.0,1.0036,338.5549,47.5297,338.5549,334.8760253951923,342.23377460480765
2023-07-26 09:45:00,340.0,341.87,339.054,341.365,3224413.0,1.5363,338.8132,52.215,338.8132,335.6985812939277,341.9278187060723
2023-07-26 10:00:00,341.37,341.6,338.21,338.72,3011673.0,0.6358,338.9202,44.2783,338.9202,336.666326749257,341.17407325074305
2023-07-26 10:15:00,338.63,338.815,335.88,336.127,3471952.0,-0.4658,338.8415,38.2747,338.8415,337.3063542599215,340.3766457400785
2023-07-26 10:30:00,336.12,337.39,335.5,335.71,2790283.0,-0.6628,338.7295,37.4159,338.7295,337.29047676930276,340.1685232306972
2023-07-26 10:45:00,335.755,336.7,333.93,334.09,3574579.0,-1.1802,338.53,34.2713,338.53,336.98119328936525,340.0788067106347
2023-07-26 11:00:00,334.106,336.07,333.11,335.94,2626138.0,-0.7944,338.3955,40.3024,338.3955,336.7022627379079,340.08873726209214
2023-07-26 11:15:00,335.946,336.88,335.21,336.81,1894520.0,-0.4257,338.3235,42.8962,338.3235,335.0826321644518,341.56436783554824
2023-07-26 11:30:00,336.79,337.45,336.286,336.98,1506211.0,-0.2811,338.276,43.402,338.276,334.1241048926471,342.4278951073529
2023-07-26 11:45:00,336.98,337.265,336.16,336.95,1122012.0,-0.2989,338.2255,43.3307,338.2255,334.0777323930044,342.3732676069956
2023-07-26 12:00:00,336.98,336.98,336.3,336.55,767620.0,-0.7491,338.0985,42.3542,338.0985,333.9331015040078,342.2638984959922
2023-07-26 12:15:00,336.53,336.616,334.94,335.03,1320774.0,-1.1711,337.9,38.852,337.9,333.71001357746144,342.0899864225385
2023-07-26 12:30:00,335.04,335.315,334.58,335.08,1024599.0,-1.0659,337.7195,39.0266,337.7195,333.53210540312404,341.90689459687593
2023-07-26 12:45:00,335.06,335.39,334.72,335.3,926677.0,-1.0827,337.536,39.8223,337.536,333.402373383919,341.669626616081
2023-07-26 13:00:00,335.29,335.73,335.17,335.561,1144030.0,-0.9414,337.3766,40.7873,337.3766,333.300122900937,341.45307709906297
2023-07-26 13:15:00,335.56,335.56,334.66,335.11,896532.0,-1.0073,337.2061,39.6314,337.2061,333.17527064662534,341.23692935337465
2023-07-26 13:30:00,335.112,335.25,334.66,334.71,779616.0,-1.178,337.0066,38.6098,337.0066,333.0678843647994,340.9453156352006
2023-07-26 13:45:00,334.72,335.23,334.5,334.93,825716.0,-1.0254,336.8331,39.5125,336.8331,333.0341779905451,340.6320220094549
